Year,Location,Date,Hour,LBank,RBank,Sky,Wind,Precip,Turbidity,Observer,
2022,Newhalen,18-Jul,13,13,0,3,2,1,2,CS/EPAK,
2022,Newhalen,18-Jul,14,0,0,3,1,1,2,EPAK,
2022,Newhalen,18-Jul,15,2,0,3,1,2,2,EPAK,
2022,Newhalen,18-Jul,16,51,0,3,1,3,2,EPAK,
2022,Newhalen,18-Jul,17,29,1,3,1,3,2,EPAK,
2022,Newhalen,18-Jul,18,20,3,3,1,2,2,EPAK/SG,
2022,Newhalen,18-Jul,19,34,0,3,2,2,2,SG,
2022,Newhalen,18-Jul,20,45,5,3,2,2,2,SG,
2022,Newhalen,18-Jul,21,18,0,3,2,2,2,SG,
2022,Newhalen,18-Jul,22,0,0,3,2,1,2,SG,
2022,Newhalen,18-Jul,23,0,1,3,2,0,2,SG,
2022,Newhalen,19-Jul,0,,,,,,,,
2022,Newhalen,19-Jul,1,,,,,,,,
2022,Newhalen,19-Jul,2,,,,,,,,
2022,Newhalen,19-Jul,3,,,,,,,,
2022,Newhalen,19-Jul,4,0,0,3,0,1,2,AC,
2022,Newhalen,19-Jul,5,0,0,3,0,0,2,AC,
2022,Newhalen,19-Jul,6,2,1,3,0,1,2,AC,
2022,Newhalen,19-Jul,7,3,6,3,1,1,2,AC,
2022,Newhalen,19-Jul,8,1,22,3,0,1,2,AC,
2022,Newhalen,19-Jul,9,0,10,3,1,2,2,AC/CS,
2022,Newhalen,19-Jul,10,9,48,3,0,1,2,CS,
2022,Newhalen,19-Jul,11,4,5,3,1,0,2,CS,
2022,Newhalen,19-Jul,12,0,1,3,0,0,2,CS,
2022,Newhalen,19-Jul,13,0,1,3,1,1,2,CS,
2022,Newhalen,19-Jul,14,2,5,3,0,0,2,CS,
2022,Newhalen,19-Jul,15,3,28,3,1,0,2,CS,
2022,Newhalen,19-Jul,16,7,9,3,0,0,2,CS,
2022,Newhalen,19-Jul,17,15,65,3,1,0,2,CS/SG,
2022,Newhalen,19-Jul,18,2,22,3,0,0,1,SG,
2022,Newhalen,19-Jul,19,39,0,3,1,0,2,SG,
2022,Newhalen,19-Jul,20,0,0,3,0,0,2,SG,
2022,Newhalen,19-Jul,21,21,43,3,0,0,2,SG,
2022,Newhalen,19-Jul,22,29,12,3,0,0,2,SG,
2022,Newhalen,19-Jul,23,1,6,3,1,1,2,SG,
2022,Newhalen,20-Jul,0,,,,,,,,
2022,Newhalen,20-Jul,1,,,,,,,,
2022,Newhalen,20-Jul,2,,,,,,,,
2022,Newhalen,20-Jul,3,,,,,,,,
2022,Newhalen,20-Jul,4,3,0,3,0,1,2,AC,
2022,Newhalen,20-Jul,5,0,12,3,0,1,2,AC,
2022,Newhalen,20-Jul,6,0,14,3,0,1,2,AC,
2022,Newhalen,20-Jul,7,0,38,3,1,1,2,AC,
2022,Newhalen,20-Jul,8,6,5,3,0,0,2,AC,
2022,Newhalen,20-Jul,9,0,0,3,2,0,2,AC,
2022,Newhalen,20-Jul,10,3,1,3,1,0,2,AC/CS,
2022,Newhalen,20-Jul,11,0,34,3,1,0,2,CS,
2022,Newhalen,20-Jul,12,0,0,3,1,1,2,CS,
2022,Newhalen,20-Jul,13,7,0,3,1,0,2,CS,
2022,Newhalen,20-Jul,14,8,0,3,1,0,2,CS,
2022,Newhalen,20-Jul,15,20,0,3,1,0,2,CS,
2022,Newhalen,20-Jul,16,0,1,3,1,0,2,CS,
2022,Newhalen,20-Jul,17,11,38,3,1,1,2,CS/SG,
2022,Newhalen,20-Jul,18,8,28,3,1,1,2,SG,
2022,Newhalen,20-Jul,19,13,14,3,1,1,2,SG,
2022,Newhalen,20-Jul,20,7,34,3,1,1,2,SG,
2022,Newhalen,20-Jul,21,4,0,3,2,1,2,SG,
2022,Newhalen,20-Jul,22,-1,2,3,2,1,2,SG,
2022,Newhalen,20-Jul,23,1,9,3,3,1,2,SG,
2022,Newhalen,21-Jul,0,,,,,,,,
2022,Newhalen,21-Jul,1,,,,,,,,
2022,Newhalen,21-Jul,2,,,,,,,,
2022,Newhalen,21-Jul,3,,,,,,,,
2022,Newhalen,21-Jul,4,16,0,3,1,2,2,CS,
2022,Newhalen,21-Jul,5,1,9,3,2,0,2,CS,
2022,Newhalen,21-Jul,6,0,24,3,0,0,2,CS,
2022,Newhalen,21-Jul,7,10,34,3,1,0,3,CS,
2022,Newhalen,21-Jul,8,0,17,3,0,1,2,CS,
2022,Newhalen,21-Jul,9,0,3,3,2,0,3,CS,
2022,Newhalen,21-Jul,10,9,0,3,1,0,2,CS/SG,
2022,Newhalen,21-Jul,11,2,16,3,0,0,3,SG,
2022,Newhalen,21-Jul,12,0,6,3,2,1,2,SG,
2022,Newhalen,21-Jul,13,0,0,3,2,0,3,SG,
2022,Newhalen,21-Jul,14,1,-1,3,1,0,2,SG,
2022,Newhalen,21-Jul,15,0,0,3,1,1,2,SG,
2022,Newhalen,21-Jul,16,17,12,3,1,1,2,SG,
2022,Newhalen,21-Jul,17,10,0,3,1,0,2,AC,
2022,Newhalen,21-Jul,18,26,0,3,0,0,2,AC,
2022,Newhalen,21-Jul,19,6,14,3,2,0,2,AC,
2022,Newhalen,21-Jul,20,15,0,3,0,0,2,AC,
2022,Newhalen,21-Jul,21,2,9,3,0,1,2,AC,
2022,Newhalen,21-Jul,22,10,6,3,0,1,2,AC,
2022,Newhalen,21-Jul,23,3,3,3,1,1,2,AC,
2022,Newhalen,22-Jul,0,,,,,,,,
2022,Newhalen,22-Jul,1,,,,,,,,
2022,Newhalen,22-Jul,2,,,,,,,,
2022,Newhalen,22-Jul,3,,,,,,,,
2022,Newhalen,22-Jul,4,0,0,3,1,1,2,CS,
2022,Newhalen,22-Jul,5,0,16,3,1,0,2,CS,
2022,Newhalen,22-Jul,6,0,9,3,1,0,2,CS,
2022,Newhalen,22-Jul,7,0,1,2,1,0,2,CS,
2022,Newhalen,22-Jul,8,0,3,2,1,0,2,CS,
2022,Newhalen,22-Jul,9,0,50,2,1,0,2,CS,
2022,Newhalen,22-Jul,10,0,18,2,1,0,2,CS/SG,
2022,Newhalen,22-Jul,11,0,0,2,1,0,1,SG,
2022,Newhalen,22-Jul,12,16,11,2,0,0,1,SG,
2022,Newhalen,22-Jul,13,-1,1,2,0,0,1,SG,
2022,Newhalen,22-Jul,14,2,33,2,0,0,1,SG,
2022,Newhalen,22-Jul,15,1,55,2,2,0,1,SG,
2022,Newhalen,22-Jul,16,40,40,2,1,0,1,SG,
2022,Newhalen,22-Jul,17,45,0,2,1,0,1,SG/AC,
2022,Newhalen,22-Jul,18,50,0,2,1,0,2,AC,
2022,Newhalen,22-Jul,19,50,0,1,0,0,2,AC,
2022,Newhalen,22-Jul,20,20,-1,1,0,0,2,AC,
2022,Newhalen,22-Jul,21,58,0,1,0,0,2,AC,
2022,Newhalen,22-Jul,22,14,0,1,0,0,2,AC,
2022,Newhalen,22-Jul,23,0,0,1,0,0,2,AC,
2022,Newhalen,23-Jul,0,,,,,,,,
2022,Newhalen,23-Jul,1,,,,,,,,
2022,Newhalen,23-Jul,2,,,,,,,,
2022,Newhalen,23-Jul,3,,,,,,,,
2022,Newhalen,23-Jul,4,0,2,3,1,0,1,CS,
2022,Newhalen,23-Jul,5,0,8,2,0,0,1,CS,
2022,Newhalen,23-Jul,6,0,21,2,0,0,1,CS,
2022,Newhalen,23-Jul,7,3,0,2,1,0,1,CS,
2022,Newhalen,23-Jul,8,0,1,3,0,0,1,CS,
2022,Newhalen,23-Jul,9,11,12,3,1,0,1,CS,
2022,Newhalen,23-Jul,10,0,14,3,1,0,2,CS/SG,
2022,Newhalen,23-Jul,11,0,31,3,2,0,2,SG,
2022,Newhalen,23-Jul,12,0,16,3,2,0,2,SG,
2022,Newhalen,23-Jul,13,1,18,3,3,0,2,SG,
2022,Newhalen,23-Jul,14,0,8,3,2,0,2,SG,
2022,Newhalen,23-Jul,15,0,21,3,2,0,2,SG,
2022,Newhalen,23-Jul,16,0,11,3,2,0,2,SG,
2022,Newhalen,23-Jul,17,0,35,3,2,0,2,SG/AC,
2022,Newhalen,23-Jul,18,0,28,3,2,1,2,AC,
2022,Newhalen,23-Jul,19,2,11,3,2,1,2,AC,
2022,Newhalen,23-Jul,20,13,32,3,1,2,2,AC,
2022,Newhalen,23-Jul,21,3,2,3,1,2,2,AC,
2022,Newhalen,23-Jul,22,0,3,3,0,0,2,AC,
2022,Newhalen,23-Jul,23,0,0,3,0,0,2,AC,
2022,Newhalen,24-Jul,0,,,,,,,,
2022,Newhalen,24-Jul,1,,,,,,,,
2022,Newhalen,24-Jul,2,,,,,,,,
2022,Newhalen,24-Jul,3,,,,,,,,
2022,Newhalen,24-Jul,4,10,12,3,0,0,2,SG,
2022,Newhalen,24-Jul,5,0,22,3,0,0,2,SG,
2022,Newhalen,24-Jul,6,1,16,3,0,0,2,SG,
2022,Newhalen,24-Jul,7,2,28,3,1,0,2,SG,
2022,Newhalen,24-Jul,8,7,15,3,0,0,1,SG,
2022,Newhalen,24-Jul,9,0,33,3,1,0,1,SG,
2022,Newhalen,24-Jul,10,2,69,3,0,0,2,SG/AC,
2022,Newhalen,24-Jul,11,0,64,3,2,0,2,AC,
2022,Newhalen,24-Jul,12,0,41,3,0,0,2,AC,
2022,Newhalen,24-Jul,13,0,18,3,1,0,2,AC,
2022,Newhalen,24-Jul,14,4,45,3,1,0,2,AC,
2022,Newhalen,24-Jul,15,3,13,3,2,0,2,AC,
2022,Newhalen,24-Jul,16,3,18,3,0,2,2,AC,
2022,Newhalen,24-Jul,17,0,19,3,2,0,2,AC/CS,
2022,Newhalen,24-Jul,18,13,34,3,1,0,2,CS,
2022,Newhalen,24-Jul,19,10,11,3,2,0,2,CS,
2022,Newhalen,24-Jul,20,23,25,3,2,0,2,CS,
2022,Newhalen,24-Jul,21,0,0,3,2,0,2,CS,
2022,Newhalen,24-Jul,22,42,3,3,1,1,2,CS,
2022,Newhalen,24-Jul,23,8,17,3,2,0,2,CS,
2022,Newhalen,25-Jul,0,,,,,,,,
2022,Newhalen,25-Jul,1,,,,,,,,
2022,Newhalen,25-Jul,2,,,,,,,,
2022,Newhalen,25-Jul,3,,,,,,,,
2022,Newhalen,25-Jul,4,0,2,3,2,1,2,SG,
2022,Newhalen,25-Jul,5,5,28,3,2,0,2,SG,
2022,Newhalen,25-Jul,6,10,9,3,1,0,1,SG,
2022,Newhalen,25-Jul,7,19,8,3,1,0,1,SG,
2022,Newhalen,25-Jul,8,31,10,3,1,0,1,SG/AC,
2022,Newhalen,25-Jul,9,12,3,3,3,1,1,SG/AC,
2022,Newhalen,25-Jul,10,2,7,3,3,0,2,SG/AC,
2022,Newhalen,25-Jul,11,35,3,2,3,0,2,AC,
2022,Newhalen,25-Jul,12,,2,3,3,0,2,AC,
2022,Newhalen,25-Jul,13,,1,3,2,0,2,AC,
2022,Newhalen,25-Jul,14,8,0,3,2,2,2,AC,
2022,Newhalen,25-Jul,15,31,21,3,3,0,2,AC,
2022,Newhalen,25-Jul,16,23,4,3,2,0,2,AC,
2022,Newhalen,25-Jul,17,6,14,3,3,0,2,AC/CS,
2022,Newhalen,25-Jul,18,6,14,3,2,0,2,CS,
2022,Newhalen,25-Jul,19,27,0,3,3,0,2,CS,
2022,Newhalen,25-Jul,20,1,2,3,2,0,2,CS,
2022,Newhalen,25-Jul,21,1,1,3,2,0,2,CS,
2022,Newhalen,25-Jul,22,0,0,3,1,0,2,CS,
2022,Newhalen,25-Jul,23,2,0,3,1,0,2,CS,
2022,Newhalen,26-Jul,0,,,,,,,,
2022,Newhalen,26-Jul,1,,,,,,,,
2022,Newhalen,26-Jul,2,,,,,,,,
2022,Newhalen,26-Jul,3,,,,,,,,
2022,Newhalen,26-Jul,4,,,,,,,AC/SG,
2022,Newhalen,26-Jul,5,,,,,,,SG,
2022,Newhalen,26-Jul,6,5,3,3,1,0,2,SG,
2022,Newhalen,26-Jul,7,13,2,3,1,0,1,SG,
2022,Newhalen,26-Jul,8,8,2,3,1,0,1,SG,
2022,Newhalen,26-Jul,9,2,13,3,0,0,2,SG,
2022,Newhalen,26-Jul,10,36,7,3,0,0,2,SG/AC,
2022,Newhalen,26-Jul,11,110,1,3,1,0,2,AC ,
2022,Newhalen,26-Jul,12,57,10,3,0,0,2,AC,
2022,Newhalen,26-Jul,13,35,5,3,1,0,2,AC,
2022,Newhalen,26-Jul,14,4,21,3,0,0,2,AC,
2022,Newhalen,26-Jul,15,133,31,3,1,0,2,AC,
2022,Newhalen,26-Jul,16,100,29,3,0,0,2,AC,
2022,Newhalen,26-Jul,17,97,35,3,0,0,2,AC/CEW,
2022,Newhalen,26-Jul,18,54,7,2,0,0,2,CEW,
2022,Newhalen,26-Jul,19,122,7,2,1,0,2,CEW,
2022,Newhalen,26-Jul,20,136,23,1,1,0,2,CEW,
2022,Newhalen,26-Jul,21,88,7,1,1,0,2,CEW,
2022,Newhalen,26-Jul,22,45,19,1,0,0,2,CEW,
2022,Newhalen,26-Jul,23,28,2,1,0,0,2,CEW,
2022,Newhalen,27-Jul,0,,,,,,,,
2022,Newhalen,27-Jul,1,,,,,,,,
2022,Newhalen,27-Jul,2,,,,,,,,
2022,Newhalen,27-Jul,3,,,,,,,,
2022,Newhalen,27-Jul,4,0,5,1,0,0,2,AC,
2022,Newhalen,27-Jul,5,0,36,1,0,0,2,AC,
2022,Newhalen,27-Jul,6,17,22,1,0,0,2,AC,
2022,Newhalen,27-Jul,7,6,15,1,0,0,2,AC,
2022,Newhalen,27-Jul,8,29,10,1,0,0,2,AC,
2022,Newhalen,27-Jul,9,11,1,1,0,0,2,AC,
2022,Newhalen,27-Jul,10,1,12,1,1,0,2,AC/CW,
2022,Newhalen,27-Jul,11,3,9,1,1,0,2,CW,
2022,Newhalen,27-Jul,12,15,25,1,0,0,2,CW,
2022,Newhalen,27-Jul,13,6,32,1,1,0,2,CW,
2022,Newhalen,27-Jul,14,3,20,1,0,0,2,CW,
2022,Newhalen,27-Jul,15,7,69,1,1,0,2,CW,
2022,Newhalen,27-Jul,16,23,14,1,0,0,2,CW,
2022,Newhalen,27-Jul,17,2,72,1,2,0,2,CW/SG,
2022,Newhalen,27-Jul,18,35,61,1,1,0,2,SG,
2022,Newhalen,27-Jul,19,21,68,1,1,0,2,SG,
2022,Newhalen,27-Jul,20,22,0,1,1,0,2,SG,
2022,Newhalen,27-Jul,21,43,0,1,0,0,2,SG,
2022,Newhalen,27-Jul,22,75,0,1,0,0,2,SG,
2022,Newhalen,27-Jul,23,64,0,1,0,0,2,SG,
2022,Newhalen,28-Jul,0,,,,,,,,
2022,Newhalen,28-Jul,1,,,,,,,,
2022,Newhalen,28-Jul,2,,,,,,,,
2022,Newhalen,28-Jul,3,,,,,,,,
2022,Newhalen,28-Jul,4,23,1,2,0,0,2,AC,
2022,Newhalen,28-Jul,5,31,0,3,0,0,2,AC,
2022,Newhalen,28-Jul,6,8,6,2,0,0,2,AC,
2022,Newhalen,28-Jul,7,15,13,2,0,0,2,AC,
2022,Newhalen,28-Jul,8,6,20,1,0,0,2,AC,
2022,Newhalen,28-Jul,9,41,34,1,0,0,2,AC,
2022,Newhalen,28-Jul,10,21,38,1,0,0,3,AC/CW,
2022,Newhalen,28-Jul,11,69,25,1,0,0,2,CW,
2022,Newhalen,28-Jul,12,38,97,1,0,0,3,CW,
2022,Newhalen,28-Jul,13,27,13,1,1,0,2,CW,
2022,Newhalen,28-Jul,14,70,32,1,0,0,3,CW,
2022,Newhalen,28-Jul,15,85,67,1,0,0,3,CW,
2022,Newhalen,28-Jul,16,220,1,1,0,0,3,CW,
2022,Newhalen,28-Jul,17,74,4,1,1,0,3,CW/SG,
2022,Newhalen,28-Jul,18,36,12,1,1,0,3,SG,
2022,Newhalen,28-Jul,19,167,0,1,2,0,3,SG,
2022,Newhalen,28-Jul,20,38,0,1,1,0,3,SG,
2022,Newhalen,28-Jul,21,91,-1,1,0,0,3,SG,
2022,Newhalen,28-Jul,22,33,0,1,0,0,3,SG,
2022,Newhalen,28-Jul,23,36,1,1,0,0,3,SG,
2022,Newhalen,29-Jul,0,,,,,,,,
2022,Newhalen,29-Jul,1,,,,,,,,
2022,Newhalen,29-Jul,2,,,,,,,,
2022,Newhalen,29-Jul,3,,,,,,,,
2022,Newhalen,29-Jul,4,4,0,1,0,0,3,AC,
2022,Newhalen,29-Jul,5,2,3,2,1,0,3,AC,
2022,Newhalen,29-Jul,6,106,21,3,0,0,3,AC,
2022,Newhalen,29-Jul,7,70,10,2,0,0,3,AC,
2022,Newhalen,29-Jul,8,70,7,3,0,0,3,AC,
2022,Newhalen,29-Jul,9,47,6,3,0,0,3,AC,
2022,Newhalen,29-Jul,10,253,6,3,0,0,3,AC/CW,
2022,Newhalen,29-Jul,11,163,2,3,2,0,3,CW,
2022,Newhalen,29-Jul,12,97,1,3,1,2,3,CW,
2022,Newhalen,29-Jul,13,118,10,3,2,1,3,CW,
2022,Newhalen,29-Jul,14,183,11,3,2,0,3,CW,
2022,Newhalen,29-Jul,15,189,2,3,2,0,3,CW,
2022,Newhalen,29-Jul,16,132,0,3,1,0,3,CW,
2022,Newhalen,29-Jul,17,103,16,3,1,0,2,CW,
2022,Newhalen,29-Jul,18,57,6,3,0,0,2,CW/CH,
2022,Newhalen,29-Jul,19,121,11,3,1,0,2,CH,
2022,Newhalen,29-Jul,20,23,17,3,0,0,3,CH,
2022,Newhalen,29-Jul,21,20,18,3,0,0,3,CH,
2022,Newhalen,29-Jul,22,28,32,3,0,1,3,CH,
2022,Newhalen,29-Jul,23,10,9,3,0,2,3,CH,
2022,Newhalen,30-Jul,0,,,,,,,,
2022,Newhalen,30-Jul,1,,,,,,,,
2022,Newhalen,30-Jul,2,,,,,,,,
2022,Newhalen,30-Jul,3,,,,,,,,
2022,Newhalen,30-Jul,4,26,2,3,0,2,3,CW,
2022,Newhalen,30-Jul,5,38,0,3,0,1,2,CW,
2022,Newhalen,30-Jul,6,128,8,3,0,1,3,CW,
2022,Newhalen,30-Jul,7,118,8,3,0,1,2,CW,
2022,Newhalen,30-Jul,8,73,4,3,0,0,3,CW,
2022,Newhalen,30-Jul,9,129,11,3,0,0,3,CW,
2022,Newhalen,30-Jul,10,274,26,3,0,0,3,CW,
2022,Newhalen,30-Jul,11,247,35,3,0,1,3,CW/AC,
2022,Newhalen,30-Jul,12,170,51,3,0,1,3,AC,
2022,Newhalen,30-Jul,13,73,2,3,1,0,3,AC,
2022,Newhalen,30-Jul,14,169,3,3,1,0,3,AC,
2022,Newhalen,30-Jul,15,200,4,3,1,0,3,AC,
2022,Newhalen,30-Jul,16,260,3,3,0,0,3,AC,
2022,Newhalen,30-Jul,17,254,0,3,0,0,2,AC/CH,
2022,Newhalen,30-Jul,18,84,4,3,0,0,3,CH,
2022,Newhalen,30-Jul,19,169,1,3,0,0,2,CH,
2022,Newhalen,30-Jul,20,80,2,3,0,1,2,CH,
2022,Newhalen,30-Jul,21,12,3,3,0,1,2,CH,
2022,Newhalen,30-Jul,22,1,4,3,0,1,3,CH,
2022,Newhalen,30-Jul,23,1,-1,3,0,1,3,CH,
2022,Newhalen,31-Jul,0,,,,,,,,
2022,Newhalen,31-Jul,1,,,,,,,,
2022,Newhalen,31-Jul,2,,,,,,,,
2022,Newhalen,31-Jul,3,,,,,,,,
2022,Newhalen,31-Jul,4,36,4,3,1,0,3,CW,
2022,Newhalen,31-Jul,5,16,21,3,0,0,2,CW,
2022,Newhalen,31-Jul,6,118,17,3,0,0,3,CW,
2022,Newhalen,31-Jul,7,133,26,3,0,1,3,CW,
2022,Newhalen,31-Jul,8,70,23,3,0,0,3,CW,
2022,Newhalen,31-Jul,9,42,12,3,0,1,2,CW,
2022,Newhalen,31-Jul,10,29,12,3,0,0,3,CW,
2022,Newhalen,31-Jul,11,30,17,3,1,0,2,CW/AC,
2022,Newhalen,31-Jul,12,103,10,3,0,0,3,AC,
2022,Newhalen,31-Jul,13,80,2,3,1,0,2,AC,
2022,Newhalen,31-Jul,14,60,1,3,0,0,3,AC,
2022,Newhalen,31-Jul,15,43,8,3,1,0,3,AC,
2022,Newhalen,31-Jul,16,181,10,3,0,0,3,AC,
2022,Newhalen,31-Jul,17,181,11,3,0,0,3,AC/CH,
2022,Newhalen,31-Jul,18,77,11,3,0,0,3,CH,
2022,Newhalen,31-Jul,19,98,2,3,0,0,3,CH,
2022,Newhalen,31-Jul,20,92,1,2,0,0,3,CH,
2022,Newhalen,31-Jul,21,130,43,2,0,0,3,CH,
2022,Newhalen,31-Jul,22,62,6,3,0,0,3,CH,
2022,Newhalen,31-Jul,23,4,0,3,0,0,3,CH,
2022,Newhalen,1-Aug,0,,,,,,,,
2022,Newhalen,1-Aug,1,,,,,,,,
2022,Newhalen,1-Aug,2,,,,,,,,
2022,Newhalen,1-Aug,3,,,,,,,,
2022,Newhalen,1-Aug,4,0,0,3,1,3,3,CW,
2022,Newhalen,1-Aug,5,0,4,3,1,2,3,CW,
2022,Newhalen,1-Aug,6,0,7,3,1,2,4,CW,
2022,Newhalen,1-Aug,7,14,4,3,2,3,3,CW,
2022,Newhalen,1-Aug,8,47,7,3,1,3,4,CW,
2022,Newhalen,1-Aug,9,35,4,3,3,0,4,CW,
2022,Newhalen,1-Aug,10,100,0,3,0,0,3,CW/AC,
2022,Newhalen,1-Aug,11,137,2,3,2,0,3,AC,
2022,Newhalen,1-Aug,12,168,7,3,0,1,3,AC,
2022,Newhalen,1-Aug,13,128,0,3,1,1,4,AC,
2022,Newhalen,1-Aug,14,112,0,3,0,1,3,AC,
2022,Newhalen,1-Aug,15,122,1,3,1,1,4,AC,
2022,Newhalen,1-Aug,16,120,1,3,0,0,3,AC,
2022,Newhalen,1-Aug,17,96,5,3,0,1,3,AC/CH,
2022,Newhalen,1-Aug,18,43,-3,3,0,2,4,CH,
2022,Newhalen,1-Aug,19,55,3,3,0,0,4,CH,
2022,Newhalen,1-Aug,20,21,7,3,1,0,4,CH,
2022,Newhalen,1-Aug,21,83,12,3,0,0,4,CH,
2022,Newhalen,1-Aug,22,27,4,3,1,1,4,CH,
2022,Newhalen,1-Aug,23,4,0,3,1,0,4,CH,
2022,Newhalen,2-Aug,0,,,,,,,,
2022,Newhalen,2-Aug,1,,,,,,,,
2022,Newhalen,2-Aug,2,,,,,,,,
2022,Newhalen,2-Aug,3,,,,,,,,
2022,Newhalen,2-Aug,4,9,2,3,1,0,4,TS,
2022,Newhalen,2-Aug,5,18,0,3,1,0,3,TS,
2022,Newhalen,2-Aug,6,18,0,3,1,0,3,TS,
2022,Newhalen,2-Aug,7,32,19,3,1,0,3,TS,
2022,Newhalen,2-Aug,8,39,23,3,0,0,3,TS,
2022,Newhalen,2-Aug,9,50,5,3,1,0,3,TS,
2022,Newhalen,2-Aug,10,166,4,3,0,0,3,TS,
2022,Newhalen,2-Aug,11,86,4,3,1,1,3,TS/CH,
2022,Newhalen,2-Aug,12,140,4,3,0,0,4,CH,
2022,Newhalen,2-Aug,13,277,0,3,0,0,4,CH,
2022,Newhalen,2-Aug,14,175,8,2,0,0,3,CH,
2022,Newhalen,2-Aug,15,107,15,2,0,0,3,CH,
2022,Newhalen,2-Aug,16,122,30,2,0,0,4,CH,
2022,Newhalen,2-Aug,17,110,13,2,1,0,4,CH/CW,
2022,Newhalen,2-Aug,18,105,19,3,1,0,4,CW,
2022,Newhalen,2-Aug,19,50,20,3,0,0,4,CW,
2022,Newhalen,2-Aug,20,42,46,2,2,1,4,CW,
2022,Newhalen,2-Aug,21,43,6,2,1,0,4,CW,
2022,Newhalen,2-Aug,22,9,14,1,1,0,4,CW,
2022,Newhalen,2-Aug,23,27,2,2,1,0,4,CW,
2022,Newhalen,3-Aug,0,,,,,,,,
2022,Newhalen,3-Aug,1,,,,,,,,
2022,Newhalen,3-Aug,2,,,,,,,,
2022,Newhalen,3-Aug,3,,,,,,,,
2022,Newhalen,3-Aug,4,3,1,1,1,0,3,TS,
2022,Newhalen,3-Aug,5,4,13,1,1,0,3,TS,
2022,Newhalen,3-Aug,6,42,4,1,1,0,3,TS,
2022,Newhalen,3-Aug,7,24,27,1,1,0,3,TS,
2022,Newhalen,3-Aug,8,17,25,1,1,0,3,TS,
2022,Newhalen,3-Aug,9,28,18,1,1,0,3,TS,
2022,Newhalen,3-Aug,10,31,9,2,0,0,3,TS,
2022,Newhalen,3-Aug,11,14,4,2,1,0,4,TS/CH,
2022,Newhalen,3-Aug,12,69,3,2,0,0,3,CH,
2022,Newhalen,3-Aug,13,40,4,2,0,0,4,CH,
2022,Newhalen,3-Aug,14,77,15,2,0,0,4,CH,
2022,Newhalen,3-Aug,15,16,2,2,1,0,4,CH,
2022,Newhalen,3-Aug,16,41,13,2,0,0,4,CH,
2022,Newhalen,3-Aug,17,66,1,2,0,0,4,CH/CW,
2022,Newhalen,3-Aug,18,17,11,2,0,0,4,CW,
2022,Newhalen,3-Aug,19,27,13,2,1,0,4,CW,
2022,Newhalen,3-Aug,20,20,12,3,1,0,4,CW,
2022,Newhalen,3-Aug,21,55,9,3,1,0,4,CW,
2022,Newhalen,3-Aug,22,34,16,3,0,0,4,CW,
2022,Newhalen,3-Aug,23,16,0,3,0,0,4,CW,
2022,Newhalen,4-Aug,0,,,,,,,,
2022,Newhalen,4-Aug,1,,,,,,,,
2022,Newhalen,4-Aug,2,,,,,,,,
2022,Newhalen,4-Aug,3,,,,,,,,
2022,Newhalen,4-Aug,4,3,0,3,0,1,4,TS,
2022,Newhalen,4-Aug,5,2,5,3,1,2,4,TS,
2022,Newhalen,4-Aug,6,24,0,3,1,1,4,TS,
2022,Newhalen,4-Aug,7,19,32,3,2,1,4,TS,
2022,Newhalen,4-Aug,8,16,6,3,1,0,4,TS,
2022,Newhalen,4-Aug,9,1,18,3,2,0,4,TS,
2022,Newhalen,4-Aug,10,10,6,3,0,0,4,TS,
2022,Newhalen,4-Aug,11,7,38,3,1,0,4,TS/CH,
2022,Newhalen,4-Aug,12,45,71,3,0,0,3,CH,
2022,Newhalen,4-Aug,13,30,8,3,1,0,4,CH,
2022,Newhalen,4-Aug,14,14,4,3,0,2,4,CH,
2022,Newhalen,4-Aug,15,12,58,3,1,2,4,CH,
2022,Newhalen,4-Aug,16,73,30,3,0,1,4,CH,
2022,Newhalen,4-Aug,17,21,21,3,1,1,4,CH/CW,
2022,Newhalen,4-Aug,18,0,21,3,0,0,4,CW,
2022,Newhalen,4-Aug,19,2,20,3,1,0,4,CW,
2022,Newhalen,4-Aug,20,2,19,3,0,0,4,CW,
2022,Newhalen,4-Aug,21,10,11,3,1,0,4,CW,
2022,Newhalen,4-Aug,22,-1,15,3,0,0,4,CW,
2022,Newhalen,4-Aug,23,1,0,3,1,0,4,CW,
2022,Newhalen,5-Aug,0,,,,,,,,
2022,Newhalen,5-Aug,1,,,,,,,,
2022,Newhalen,5-Aug,2,,,,,,,,
2022,Newhalen,5-Aug,3,,,,,,,,
2022,Newhalen,5-Aug,4,17,2,3,1,1,4,CH,
2022,Newhalen,5-Aug,5,6,6,3,1,1,4,CH,
2022,Newhalen,5-Aug,6,18,4,3,0,2,4,CH,
2022,Newhalen,5-Aug,7,50,27,3,0,1,4,CH,
2022,Newhalen,5-Aug,8,8,7,3,0,1,3,CH,
2022,Newhalen,5-Aug,9,8,8,3,1,0,4,CH,
2022,Newhalen,5-Aug,10,38,1,3,1,1,4,CH/CW,
2022,Newhalen,5-Aug,11,2,2,3,1,1,4,CW,
2022,Newhalen,5-Aug,12,40,2,3,2,2,3,CW,
2022,Newhalen,5-Aug,13,21,0,3,2,1,4,CW,
2022,Newhalen,5-Aug,14,1,2,3,3,1,3,CW,
2022,Newhalen,5-Aug,15,8,0,3,3,2,4,CW,
2022,Newhalen,5-Aug,16,12,0,3,3,1,4,CW,
